Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187200,271066000,281896800,294883400,325281200,353251800,368948600,369124200,367968800,391820400,331200000,362800000,372000000,466800000,565400000,681400000,879000000,947000000,974200000,1080600000,1383800000,1479400000,1474200000,1623600000,1816200000,2009400000,2318000000,2047200000,2613926800,2736243800,3096289800,3473540601.82,2257121668.19,1878248741.05,2167564194.73,2813313278.81,2907514522.93,3338938830.02,3723909226.87,4153736347.44,6813577558.18,6331961555.41,6058134466.75,4826827577.09,6036959914.72,7184064657.3,7518107786.51,9522763153.81,10485225353.18,11597014807.35,11859315078.79,13008754110.81,13708926466.27,14902474090.62,15139264670.42,14833154471.75,13987693738.92,15035560372.64,16455034352.77,14785839382.9,14508218017.4,20944392615.08
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34753569692.92,38730585922.22,40124916940.59,43166678735.22,46425677734.14,46658755151.6,47296952928.76,48706787306.26,49073380173.72,47218405892.43,53749989092.02,67608919144.37,85302003908.04,104141042625.79,113236711635.54,115751266695.19,140227560615.12,158374419641.02,131114229049.18,132231134158.61,141999960209.89,128857370476.63,135732595721.85,141078984816.68,125210324613.14,128636108315.47,143136245596.99,160586833778.46,163526491433.29,156743134665.96,182280517581.21
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,327204160846.15,313137738208.21,320917769739.02,344262101177.63,389544157511.33,427559386319.37,441410689054.87,453275726754.82,478542589006.52,534168081666.44,580897062782.65,634133555565.07,713410992826.48,923601435329.65,1163825805542.67,1256999081921,1360905038980.51,1541651956738.76,1661415134467.37,1986017498333.79,2350862676421.94,2536379383023.98,2511116062107.2,2472688843225.74,2516670453314.18,2619969102891.8,2721194096374.45,2780422143054.65,2994580288823.01,3105001132465.63,3571969618683.42,3460752715568.56,3640897970327.31,3911776965325.48,4324201703229.78,4910113673921.96,5362340717400.32,5686204103699.47,5520751888183.05,5376598458239.83,5851018524492.79,5922928533345.5,6012947768642.41,6760231151572.85,8057415924225.1,9634049138991.57,11425739131851.5,14191372953571.8,17032754354071,16521481128182.6,20097496245440.3,23788655660458.6,25281744734510.7,26687314344078.3,27585919437824.3,25838407546532,26049357277804.3,28755722549809.3,30580348814900.7,31244154278543.7,30032432470232.9,35451524325722.9
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,363569102995.35,352695168049.25,364189977442.03,393260074757.21,436185757647.37,480228173056.85,499017224935.8,511165786375.84,539542428695.3,602712989620.14,661171512918.52,713741360384.37,795644170390.95,1016245600934.01,1290377369867.92,1410777873390.35,1520022567615.53,1714528004363.86,1859024805204.86,2215868318039.08,2624924822098.99,2952727042064.65,2900908598232.85,2793241872668.19,2809094497765.03,2917975977925.16,3021245533805.96,3106723951321.97,3314188341804.95,3429380434604.46,3941505986851.95,3846912603078.04,3991825770212.02,4253036898330.71,4664117575201.65,5302338944712.36,5803381317673.24,6145265685070.67,5988636654957.92,5858653601598.63,6386350203645.04,6461460423129.13,6590518137824.62,7402864300660.01,8813932644613.8,10518867688114.3,12481151014170.7,15427527154616.6,18509147030660.7,17990699267608.8,21779204981598.5,25494070387347.8,27074329762050,28633433322819.4,29669217348404.7,27890618520661.3,28148206251242.2,30949196507979.8,32816676763015.1,33581689373310.4,32364941970351.3,37997904401783.5
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,36900947649.91,38965513998.08,41990402227.64,47190401379.02,46072882466.03,51787666939.76,56196736130.43,56638998162.69,59696266506.15,67025857066.51,77817929947.41,78060477954.5,81532389684.43,93698102112.09,126487047402.25,151353743184.03,157509229049.12,172067545637.72,195177876819.87,227822907134.29,271386577142.07,397994583714.97,374660774929.77,314250205341.04,290605822503.65,297015415883.33,300298574760.48,323774231052.48,320180132011.62,324476417867.3,369391560079.66,386503598805.85,350830948360.96,340905745966.64,338953288163.24,391229646197.57,440252367168.16,458022685893.84,467398833503.7,482203775265.54,535746560559.21,538879149885.08,578582720263.58,643672322376.26,757616353956.28,885842595608.5,1056715380018.5,1236671998523.59,1476907110409.79,1469798613985.49,1682183372034.35,1705350329121.23,1792472954653.82,1946118978741.11,2083297910580.38,2051054023531.05,2097401216013.6,2193037942018.33,2236771221490.87,2337492148245.3,2332329928471.14,2544817395142.83
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12063624831.52,12910165408.69,13806052818.23,14611892061.87,15945493755.79,17314118925.16,18833569941.55,18930348689.12,19982308074.91,22860635435.9,31424467845.91,29185189385.99,32770612977.95,34960223319.5,50396432457.75,57971303959.47,69959449057.26,73756437109.62,80183381629.47,98426808638.47,126263018335.53,243040581389.25,222134518720.42,168564666397.68,144656450536.03,145317209710.25,131018132846.29,134041213907.36,137620453845.26,132645365786.74,146299175327.62,146920292899.62,147612326969.1,132706047315.43,133300738209.73,156253999294.54,172449840381.96,176072185275.04,173821066984.14,181554213671.06,206736783138.4,206419040853.29,228104525727.98,256485188711.06,312143017306.6,373205808605.64,466944898900.2,538493859393.11,639865739644.6,606825168834.36,709900520105.72,814255824793.45,900552955434.27,978009434733.19,1049295978895.45,1011469386663.99,977136218822.67,959820517813.63,1007826238815.28,1040154261857.99,999383582141.34,1090090509343.12
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,5667756644.97,7076465295.27,8337423312.88,9150684931.51,9333536359.74,10997590361.45,16273253012.05,25802409638.55,30463855421.69,37269156626.51,45808915662.65,51455719100.27,51400186379.19,72482337370.86,85518233450.18,90158449307.26,81052283404.22,84853699994.57,85289491746.84,79954072569.46,75929617576.23,84300174475.8,94451427898.01,106140727356.68,116621996217.13,128026966579.96,158006700301.53,176892143931.51,202132028723.12,227369679374.97,215748998609.64,95445547872.72,140001351215.46,165021012077.81,160446947784.91,195660611165.18,234772463823.81,256836875295.45,285868618224.02,364570514304.85,432216737774.86,510228634992.26,539580085612.4,755094160363.07,892969107923.09,917869910105.75,912524136718.02,890814755233.23,860854235065.08,931877364177.74,1015618742565.81,1042271531011.99,1119099868265.25,1058688935454.78,1186092991320.04
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,25623664425.84,26855051989.68,29060744250.16,33687637210.14,30979451540.83,35515012763.03,38487064043.02,38848376073.99,40911444169.89,45456705997.23,47279117145.43,50051048301.77,49711809813.2,60157871525.23,77618311477.42,95518893890.67,88504525873.29,99705712878.04,117041661688.18,131139507585.1,146006430672.13,148620517313.75,147203983577.22,142908535534.2,144448091153.83,150364127094.09,169191042721.64,190094472993.2,182608140565.47,192067115873.17,223490133284.73,240467772319.57,203183108223.91,208768142287.91,206159754179.52,235458592142.89,268490801386.77,282809443531.05,294704912375.57,301717078192.5,329980830726.64,333500609787.24,351326395131.93,388051477797.57,446191733897.56,513236756724.89,589852073854.54,698506008874.55,837527262441.62,863599240763.95,972926010657.94,891297497683.72,891921151320.25,968109544007.92,1034001931684.93,1039584636867.06,1120264997190.93,1233217424204.7,1228944982675.59,1297337886387.31,1333641390974.42,1455496866167.88
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914762873.69,1023005862.78,1180968165.41,1382605389.32,1567402513.7,1563667799.62,1659131243.74,1947332921.75,2328658227.85,2822358473.17,3032400000,3422651333.95,4466100440.18,5928420955.88,5487083657.89,5920177688.5,6566098381.67,6690725118.48,7000748788.49,7708834951.46,7085288006.11,6846691871.46,6979581724.58,7491969312.88,7315388052.08,,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883876.18,39232435784.04,42161481858.08,48421923459.12,56480289940.99,59554854575.81,45865462034.29,50134942204,53085455870.67,58447995017.33,62422483054.67,67350988021.39,71463193831.01,85515269585.4,99525899116.05,98472796456.88,102717164466.4,121487322475.91,137300295313.3,152991653793.77,186325345086.66,193490610029.79,200715145363.15,218262273406.97,212158234167.31,232511877841.7,248985994040.59,279033584092.22,296588994812.35,296042354984.88,320979026420.04,270105341879.23,288208430383.96,279296022987.92,327275583539.56,360281952716.8,392897054348.07,415867753863.87,421351477504.74,458820417337.81,468394937262.37,485441014538.64,514937948870.08,607699285433.87,709148514804.66,820381595512.9,940259888792.14,1216735441524.86,1198895582137.51,1341886602798.69,1675615335600.56,1823049927771.46,1827637859135.7,1856722121394.53,2039127446298.55,2103587813812.75,2294797980509.01,2651472946374.91,2702929718960.46,2831552222519.99,2667687951796.56,3173397590816.91
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1939329775.44,2088012282.36,2260349684.09,2430843768.45,2766608945.87,2945704143,3104034393.23,3343636773.37,3278584478.33,3787077343.73,4395995086,5098250287.47,6318060582.22,7481173065.79,7896860614.99,9483808362.37,9453756014.72,11248340431.38,14647996073.69,18319334300.45,21747855640.07,20670190138.17,21474752962.22,20766047763.53,20106648454.84,21270013325.56,28714571852.48,33920518492.51,37772896220.76,39238392677.75,49305632408.49,49787501584.48,55918538121.4,52417477613.68,57097656065.96,69139823232.32,75790786290.32,82856648758.36,90199410115.51,98893958262.64,100207610429.91,109346669229.7,128596035288.4,164670771259.6,194372115041.07,211876989655.91,232180617162.28,270079279419.5,275447471451.06,236443115853.7,221876011283.5,238975558966.53,225496810956.67,238279269750.99,258969649063.72,291580037584.33,298928152644.69,335430829594.03,385041711506.23,399122063504.15,425888950992,498559576714.72
Iran,IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134389.9,4426949094.84,4693566416.48,4928628018.39,5379845647.7,6197319929.04,6789938671.75,7555383690.16,8623172959.9,9743089607.5,10976245153.59,13731801564.09,17153463263.11,27081698249.51,46209092072.14,51776222349.89,68055295080.75,80600122701.96,77994316621.48,90391877325.93,94362275580.02,100499312749.92,125948756439.49,156365156618.24,162276728619.52,180183629599.68,209094561833.48,134009995923.17,123057861333.91,120496362916.27,124813263926.23,,,63743623232.01,71841461172.6,96419225743.67,120403931885.44,113919163421.16,110276913362.51,113848450088.35,109591707802.22,126878750295.94,128626917503.72,153544751395.43,190043433964.84,226452138291.54,266298911661.14,349881601458.56,412336172446.85,416397025729.36,486807615326.15,626133114526.81,644035510447.9,492775565649.56,460382791826.34,408212918053.94,457954614142.54,486630146443.62,330991589888.99,291362916336.42,231547571240.47,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1684121534.58,1831700364.04,1954634836.18,1978437692.52,2340521142.54,,,,2896947633.72,3008120974.52,3281713805.66,3865346534.65,4113848002.4,5134367778.14,11516762614.29,13458516762.61,17754825601.08,19838130714.53,23762275651.88,37816457839.49,52569000000,37823000000,42382333333.33,40712903225.81,46938387096.77,48425161290.32,47264516129.03,56774193548.39,62684516129.03,65831935483.87,180408064516.13,407796349.66,553671957.67,1031944881.13,3991349282.76,12894029888.11,10433698621.34,20764857056.38,20617405044.24,36881601583.82,48364250943.91,36176430128.81,32928454672.42,21921569478.82,36627901762.06,49954890353.26,65140147197.12,88837055195.26,131614433712.25,111657581662.35,138516722649.57,185749664444.44,218002481737.69,234637675128.65,228415656174.96,166774109673.73,166602488747.89,187217660050.68,227367469034.03,233636097800.34,184369797315.44,207889333724.14
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,248434096.97,253885656.33,284916516.16,340061650.12,434267936.91,523694949.37,628893310.4,621225962.15,474399471.62,414709311.35,526704545.45,670251136.36,839652164.06,1154440252.97,1515190595.3,1406875081.33,1669488389.97,2208509076.28,2511826196.01,2853435053.89,3381419251.29,3492997010.05,3206626644.54,2765950335.71,2864441387.41,2984052356.55,3989622739.28,5520318404.64,6106635816.25,5672569449.07,6468736355.56,6909730288.17,7080981738.06,6218581531.64,6389460342.79,7123633418.2,7426082270.68,7569666973.65,8503693098.62,8982047589.49,9025660361.76,8234846804.61,9318395054.86,11429333037.84,13825302535.77,16852963067.05,17465318552.29,21652505596.75,18074622987.02,13154414219.21,13751161917.74,15221622925.93,14751508133.54,16125060515.31,17867662177.89,17517210519.09,20793168030.95,24728285177.46,26267063757.55,24857740445.04,21718075725.21,25458933915.87
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2598500000,3138500000,2510000000,2992333333.33,3405333333.33,3663333333.33,3980000000,4030000000,4619000000,5329333333.33,,,,,,,,,,,,,,,,,,,,,,,,,,100605702520.51,110180666416.02,114753492201.54,115999082655.72,117166318090.68,132455662080.3,130816321183.16,121148475241.67,127046633802.51,135571348058.9,142657069099.98,154145495309.48,179161786957.47,216711549609.81,207953439208.61,234654589559.97,262293871093.06,258417104163.53,294167366504.27,310944937638.44,300078278118.43,319024417316.89,355277223507.49,373641241440.79,397934596952.56,407100736594.06,481591266133.41
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,40385288344.19,44842760293.19,50383891898.99,57710743059.83,63175417019.01,67978153850.52,73654870011.28,81133120065.42,87942231678.35,97085082807.38,113395315985.13,124672365792.76,145260039840.64,175492055795.42,199564489431.38,227695851126.93,224717278436.85,257596313364.06,315058323066.39,393677161500.82,477256775943.93,430702851303.02,427272645669.29,443042373788.88,437887689001.54,452217492140.76,640386352773.09,805713128174.49,891608957155.61,928661332204.35,1181222653522.95,1246220156079.29,1320161644933.23,1064958075550.63,1099216688280.5,1174662070605.02,1312426527795.21,1241879604365.62,1270052525928.4,1252446659833.79,1146676894209.73,1168023426056.38,1276769338449.3,1577621707050.51,1806542968545.56,1858217147203.73,1949551719389.64,2213102482751.46,2408655348718.59,2199928804118.63,2136099955236.67,2294994296589.5,2086957656821.6,2141924094298.56,2162009615996.54,1836637711060.55,1877071687633.78,1961796197354.36,2091932426266.98,2011285742552.15,1892574064222.11,2099880198258.88
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,699050678.99,748028839.42,777712445.75,826690466.19,897931401.37,972140557.19,1096738065.24,1148025407.35,1083883355.33,1191287651.51,1404776071.04,1539865513.93,1875048859.93,1905917553.19,2375096249.04,2860411285.89,2966010229.9,3249697393.03,2644449232.29,2425033998.19,2679409453.24,2979061412.37,3293533288.42,3619294120.69,2373566957.49,2100223149.71,2754566176.2,3286987551.72,3828310734.98,4404970058.84,4592224067.37,4106199176.29,3535460089.81,5440064773.17,5452564385.43,6577523824.7,7393883554.78,8400033894,8787195622.44,8887061866.89,9005064474.93,9194717836,9719017925.93,9430230564.47,10174664853.95,11243868485.74,11930171468.38,12799593017.71,13709402085.32,12120460872.8,13220556882.7,14444655299.88,14807086889.21,14264202737.31,13899228824.22,14188935947.57,14077109396.86,14808989993.32,15730793852.79,15830768549.89,13812425036.59,13638230995.68
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,599831979.84,658078969.48,631755810.7,561187342.48,698963875.67,639596751.61,678241388.97,788574628.96,943700547.78,1197454206.77,1363039399.62,1708734939.76,2096568478.59,2602748691.1,3271728271.73,3910036925.14,4384685230.02,4680567375.89,4920407601.21,4966710013,4993829194.12,6401380000,6755599113.74,6277197435.21,4220945005.22,4160003917.43,4344250257.01,5311329067.37,5605841535.58,6237739516.24,6727446632.42,6928359238.36,7246188575.46,7912327362.48,8149106064.88,8460424400.56,8975689844.85,9582453032.44,10195660789.84,11411390409.03,12588665303.24,15056929760.23,17110587447.11,22657662392.56,24537876056.34,27133804225.35,29524149154.93,31634561690.14,34454440140.85,36847643521.13,38587017887.32,39892551126.76,41408960845.07,42932112676.06,44502895915.49,43697659295.77,45243661971.83
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,44307342950.4,53508617739.38,60723018683.73,69498131797.33,81749006381.51,90950278257.78,105628070343.11,123781880217.6,146601072685.51,172204199480.89,212609187919.44,240151807460.24,318031297492.35,432082670450.72,479625998613.41,521541905673.25,586161858999.67,721411786536.81,1013612173518.84,1055012119526.33,1105385973763.87,1218988935129.81,1134518001884.56,1243323592058.83,1318381627003.76,1398892744820.69,2078953333673.55,2532808573157.03,3071683013178.91,3054914166263.18,3132817652848.04,3584420077100.84,3908809463463.86,4454143876947.21,4998797547740.97,5545563663889.7,4923391533851.63,4492448605638.94,4098362709531.24,4635982224063.88,4968359075956.59,4374711694090.87,4182846045873.61,4519561645253.53,4893116005656.56,4831467035389.8,4601663122649.92,4579750920354.81,5106679115127.3,5289493117993.89,5759071769013.11,6233147172341.35,6272362996105.03,5212328181166.18,4896994405353.29,4444930651964.18,5003677627544.24,4930837369151.42,5037835383110.97,5123318151510.62,5040107754084.11,4937421880461.55
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26932729102.74,24923076923.08,24917355371.9,23409260879.94,21250792886.11,20374302652.38,21035368250.89,22165932062.97,22135254836,16870821839.76,18291994909,22152694161.89,24636593223.35,30833699702.76,43151647002.61,57123671733.9,81003884545.41,104849886825.58,133441612246.8,115308661142.93,148047348240.64,192626507971.58,207998568865.79,236634552078.1,221415572819.5,184388432148.72,137278320084.17,166805800595.7,179339994859.38,181667190075.54,171082379532.99,190814274226.21
